x,y,shape,cluster
-5.634940147399902,-72.03962707519531,7,4
-5.376684188842773,-71.98898315429688,7,4
56.336002349853516,-22.286020278930664,1,1
2.5232160091400146,39.5224723815918,0,6
-17.938770294189453,12.151535034179688,9,5
-20.01095199584961,2.785054922103882,9,5
-0.7048109769821167,42.215797424316406,0,6
-6.492257595062256,55.631595611572266,0,6
-4.188586711883545,43.23714065551758,0,6
-0.9451779127120972,44.18000793457031,0,6
-37.9722900390625,-23.420032501220703,9,5
6.642589569091797,47.29583740234375,0,6
-1.6588473320007324,49.13874816894531,0,6
18.792160034179688,41.02537155151367,0,6
3.612535238265991,40.26278305053711,0,6
3.7480556964874268,39.88741683959961,0,6
11.604496002197266,36.08521270751953,0,6
18.316076278686523,19.472925186157227,10,2
17.219663619995117,18.400259017944336,10,2
6.368042469024658,47.65681076049805,0,6
6.828800201416016,47.92531967163086,0,6
0.309731125831604,46.061912536621094,0,6
3.2039268016815186,42.732643127441406,0,6
17.56216049194336,57.53799057006836,0,6
9.885136604309082,39.3453254699707,0,6
3.8622584342956543,39.978782653808594,0,6
4.780513286590576,39.78339385986328,0,6
4.8394083976745605,39.78133010864258,0,6
0.8098322153091431,41.390106201171875,0,6
-48.52515411376953,13.947626113891602,9,5
5.656187057495117,50.919647216796875,0,6
5.572998046875,50.795555114746094,0,6
6.87083101272583,48.90751266479492,0,6
6.030745029449463,47.6723518371582,0,6
-23.159265518188477,26.34206771850586,9,5
-19.658302307128906,12.423474311828613,9,5
-19.633563995361328,12.440353393554688,9,5
-35.02199172973633,-8.093876838684082,9,5
2.0203940868377686,44.28175735473633,0,6
8.842503547668457,43.08692932128906,0,6
0.9989014863967896,44.34794998168945,0,6
18.513418197631836,16.12605094909668,10,2
-42.1714973449707,19.326051712036133,9,5
18.981000900268555,16.194482803344727,10,2
19.35437774658203,16.476621627807617,10,2
19.539554595947266,16.570114135742188,10,2
-40.6983642578125,-15.331923484802246,9,5
-4.1315412521362305,39.50391387939453,0,6
-3.6372692584991455,39.5003662109375,0,6
-41.19486999511719,-3.375778913497925,9,5
-1.0461158752441406,42.31308364868164,0,6
11.370912551879883,39.49440383911133,0,6
-15.271347999572754,25.238008499145508,9,5
15.437442779541016,15.861756324768066,10,2
18.056228637695312,19.04069709777832,10,2
16.366228103637695,18.806560516357422,10,2
16.328706741333008,18.836179733276367,10,2
17.806476593017578,18.67107582092285,10,2
17.80701446533203,18.563892364501953,10,2
15.736699104309082,15.734480857849121,10,2
-13.883564949035645,25.141155242919922,9,5
-20.61438751220703,27.780580520629883,9,5
-48.463008880615234,10.161441802978516,9,5
-45.955196380615234,8.703651428222656,9,5
-45.1408576965332,7.335799694061279,9,5
-45.12834930419922,7.30010986328125,9,5
-45.024940490722656,7.254267692565918,9,5
-44.805015563964844,7.024786472320557,9,5
-44.48293685913086,7.146878242492676,9,5
-44.37976837158203,7.6924614906311035,9,5
-44.0605354309082,8.587815284729004,9,5
-43.706268310546875,9.096955299377441,9,5
-45.14850997924805,7.049995422363281,9,5
-45.094024658203125,6.921060085296631,9,5
-44.95821762084961,6.828284740447998,9,5
-44.66569137573242,6.728748321533203,9,5
-44.285125732421875,6.627941131591797,9,5
-43.98476028442383,7.250831604003906,9,5
-43.770118713378906,8.305741310119629,9,5
-43.532630920410156,8.944930076599121,9,5
-40.875144958496094,3.872692584991455,9,5
-40.86571502685547,3.8215575218200684,9,5
-40.85792541503906,3.78393816947937,9,5
-40.847408294677734,3.755457878112793,9,5
-52.66358947753906,-8.840668678283691,9,5
-52.60615921020508,-8.771007537841797,9,5
-52.62625503540039,-8.622992515563965,9,5
-53.16995620727539,-8.002644538879395,9,5
-30.115163803100586,23.269758224487305,9,5
-29.699241638183594,23.183889389038086,9,5
-55.40198516845703,8.680235862731934,9,5
-28.003835678100586,23.390220642089844,9,5
-55.23542022705078,8.702767372131348,9,5
-27.980209350585938,23.359647750854492,9,5
-52.41930389404297,7.353921413421631,9,5
-28.02362823486328,23.26399803161621,9,5
-37.47832107543945,6.390003681182861,9,5
-37.522796630859375,6.3596110343933105,9,5
-37.755401611328125,6.3857421875,9,5
-37.86296844482422,6.306738376617432,9,5
-37.51754379272461,5.93674898147583,9,5
-37.550636291503906,5.890717029571533,9,5
-37.5906982421875,5.862793922424316,9,5
-38.01030731201172,6.126255989074707,9,5
-38.036773681640625,6.031208038330078,9,5
-37.84065628051758,5.774025917053223,9,5
-53.37978744506836,0.6343613862991333,9,5
-53.96315002441406,14.026464462280273,9,5
-39.24014663696289,4.637888431549072,9,5
-40.930477142333984,10.122001647949219,9,5
-39.0903434753418,4.757556438446045,9,5
-23.478914260864258,4.67171049118042,9,5
-39.51729202270508,10.532315254211426,9,5
2.0556282997131348,-62.81850051879883,7,4
-31.683753967285156,-34.65362548828125,9,0
-45.19171905517578,-9.725269317626953,9,5
-45.16553497314453,-9.699539184570312,9,5
-45.1713752746582,-9.695688247680664,9,5
-45.972923278808594,-10.002907752990723,9,5
-61.42804718017578,-13.755891799926758,9,5
-36.07286834716797,4.862599849700928,9,5
-49.036277770996094,8.728355407714844,9,5
-2.239785671234131,-61.239376068115234,7,4
-2.1883325576782227,-61.72389221191406,7,4
-2.22196364402771,-62.086692810058594,7,4
-2.301391839981079,-62.47897720336914,7,4
-2.2408461570739746,-60.56087112426758,7,4
-7.589326858520508,-8.714947700500488,9,5
-7.593964099884033,-8.645074844360352,9,5
-7.389486789703369,-8.10608959197998,9,5
-7.524796485900879,-8.36337947845459,9,5
-7.567188262939453,-8.382101058959961,9,5
-49.49600601196289,3.119502067565918,9,5
-43.27241134643555,17.987016677856445,9,5
-46.163902282714844,4.636867046356201,9,5
-46.15321731567383,4.678104400634766,9,5
-36.103546142578125,4.1942524909973145,9,5
-3.2031161785125732,43.45216751098633,0,6
-2.8846964836120605,43.44544982910156,0,6
-1.0351821184158325,43.074737548828125,0,6
-2.163621664047241,41.45428466796875,0,6
-2.2604176998138428,41.51396179199219,0,6
-55.73127746582031,13.519416809082031,0,5
-5.394955158233643,-14.328858375549316,9,5
-35.428375244140625,11.525636672973633,9,5
-30.278528213500977,32.09038543701172,9,5
-39.393646240234375,14.383495330810547,9,5
-60.528297424316406,-12.748444557189941,9,5
-46.86227035522461,-11.483919143676758,9,5
-45.60653305053711,-4.555210113525391,9,5
-39.37016296386719,14.368132591247559,9,5
-42.89783477783203,-4.310992240905762,9,5
16.943145751953125,15.288822174072266,10,2
-43.15847396850586,-4.6472392082214355,9,5
-43.10538101196289,-4.642384052276611,9,5
0.693981945514679,47.538021087646484,0,6
-19.05239486694336,6.419351577758789,9,5
-19.29486846923828,6.396761417388916,9,5
-19.512399673461914,6.34855318069458,9,5
-19.816673278808594,6.193533897399902,9,5
-20.921003341674805,3.9322609901428223,9,5
-20.464143753051758,3.5232748985290527,9,5
-7.121335506439209,54.89575958251953,0,6
-7.175886154174805,54.99968719482422,0,6
-7.192742824554443,54.989112854003906,0,6
-7.45067024230957,55.182899475097656,0,6
-8.497145652770996,48.981903076171875,0,6
-8.87501335144043,48.71200942993164,0,6
-9.444061279296875,48.30384826660156,9,5
-9.918463706970215,47.965240478515625,9,5
-10.19596004486084,47.614295959472656,9,5
-28.578699111938477,3.0103600025177,9,5
-18.056562423706055,8.183332443237305,9,5
-20.656837463378906,-14.276105880737305,9,5
-62.74457550048828,-5.0038604736328125,9,5
-26.789033889770508,32.7862434387207,9,5
-35.253543853759766,7.220978736877441,9,5
-35.23118591308594,7.296064853668213,9,5
-12.57568645477295,11.783185005187988,9,5
-12.566200256347656,11.785717010498047,9,5
-47.09067153930664,-10.780593872070312,9,5
-47.20179748535156,-10.701761245727539,9,5
-48.50251770019531,-11.01774787902832,9,5
-49.14805221557617,-11.17483139038086,9,5
-49.2969856262207,-10.956656455993652,9,5
-49.36279296875,-10.809536933898926,9,5
-12.327596664428711,13.891111373901367,9,5
-50.967227935791016,-13.677531242370605,9,5
-46.70726013183594,-10.922746658325195,9,5
-31.03774070739746,1.7047761678695679,9,5
-62.88886260986328,3.3206794261932373,9,5
-1.7169064283370972,61.79840850830078,0,6
-26.894845962524414,34.527748107910156,9,5
-35.531333923339844,0.4012497663497925,9,5
-33.50825500488281,-24.95429801940918,9,5
-33.95778274536133,-24.826562881469727,9,5
-13.416974067687988,-21.693256378173828,9,5
-52.11299133300781,6.985301971435547,9,5
-54.941402435302734,12.011899948120117,9,5
-11.26366901397705,-24.908424377441406,9,0
2.837575674057007,-44.29697036743164,6,0
49.02717590332031,8.123476028442383,4,3
48.78966522216797,9.587827682495117,4,3
48.697914123535156,9.989872932434082,4,3
49.26969528198242,10.2367582321167,4,3
49.35687255859375,10.599184036254883,4,3
49.78479766845703,11.012466430664062,4,3
66.84028625488281,27.554136276245117,8,2
67.09065246582031,27.221776962280273,8,2
66.79300689697266,27.511632919311523,8,2
51.93735122680664,11.20534896850586,4,3
52.668304443359375,12.676466941833496,4,3
53.220680236816406,-8.582581520080566,1,1
53.22807312011719,-8.580975532531738,1,1
52.70729446411133,12.5252046585083,4,3
26.602008819580078,45.644126892089844,0,6
46.17156219482422,-8.352457046508789,1,1
-21.458227157592773,-9.033513069152832,9,5
-21.70143699645996,-9.722928047180176,9,5
-21.80046272277832,-10.487024307250977,9,5
-21.78584861755371,-10.616573333740234,9,5
32.730594635009766,-30.378110885620117,1,1
46.77494430541992,-25.431119918823242,1,1
-4.178130626678467,-24.68462371826172,9,5
-37.81687927246094,4.112812042236328,9,5
-37.76941680908203,4.3005146980285645,9,5
51.22280502319336,-14.598675727844238,1,1
-48.61720275878906,-15.10631275177002,9,5
-10.508641242980957,3.8032467365264893,9,5
-23.30122947692871,12.853769302368164,9,5
-11.49984073638916,-19.683778762817383,9,5
51.07313537597656,-14.749931335449219,1,1
-6.23698091506958,-22.042524337768555,9,5
38.63654708862305,-39.707618713378906,1,1
34.29853820800781,-34.6177864074707,1,1
-16.30329132080078,-3.086841344833374,9,5
42.238834381103516,-39.48918533325195,1,1
-0.030132632702589035,-4.023308753967285,9,5
1.2775094509124756,-2.8750131130218506,9,5
44.375728607177734,12.60023021697998,4,3
32.07572555541992,-33.32627487182617,1,1
32.19798278808594,-33.49644088745117,1,1
-21.001079559326172,-22.68848419189453,9,5
32.49202346801758,-21.00758171081543,1,1
48.35868835449219,16.380537033081055,4,3
-29.894878387451172,4.167415618896484,9,5
-29.888778686523438,4.142588138580322,9,5
-11.573243141174316,9.947771072387695,9,5
39.547935485839844,-7.44973087310791,1,1
-7.668531894683838,-19.92317008972168,9,5
33.81028366088867,-26.746824264526367,1,1
-50.6761474609375,11.154494285583496,9,5
-34.975643157958984,8.244754791259766,9,5
0.27661630511283875,47.44525146484375,0,6
-41.72523880004883,-3.5927071571350098,9,5
-31.58344268798828,-2.4803833961486816,9,5
-31.552934646606445,-2.4725637435913086,9,5
-31.580347061157227,-2.4456565380096436,9,5
-48.507293701171875,10.306743621826172,9,5
-47.28896713256836,19.727615356445312,0,5
-47.27446746826172,19.724409103393555,9,5
-47.276912689208984,19.724851608276367,9,5
-47.38230514526367,10.628094673156738,9,5
-33.139888763427734,-7.918742656707764,9,5
-50.5849609375,-12.562773704528809,9,5
-30.418062210083008,31.04141616821289,9,5
-55.66920852661133,8.878775596618652,9,5
-50.96734619140625,6.042168140411377,9,5
-28.456377029418945,14.985137939453125,9,5
-28.477216720581055,15.0320405960083,9,5
-20.753089904785156,27.74359703063965,9,5
-29.862293243408203,30.958200454711914,9,5
-34.24537658691406,-5.421517848968506,9,5
-31.51060676574707,33.151611328125,9,5
-24.280607223510742,36.22487258911133,9,5
-24.324562072753906,36.22747039794922,9,5
-56.917327880859375,-12.408102035522461,9,5
-56.81221008300781,-12.398077011108398,9,5
-56.72623825073242,-12.342034339904785,9,5
-56.63926315307617,-12.195584297180176,9,5
-56.1181755065918,-11.727446556091309,9,5
-56.10565185546875,-11.729690551757812,9,5
-20.84211540222168,-16.599380493164062,9,5
-15.406834602355957,-1.3782083988189697,9,5
-29.660451889038086,-3.144300699234009,9,5
-29.397659301757812,-2.9073498249053955,9,5
-29.394968032836914,-2.9042041301727295,9,5
-41.98820877075195,14.562834739685059,9,5
-40.977813720703125,14.243391990661621,9,5
-40.44070053100586,15.012737274169922,9,5
-40.084476470947266,14.71607494354248,9,5
-40.511314392089844,15.061598777770996,9,5
-40.46831512451172,14.710451126098633,9,5
-41.12556076049805,14.84107780456543,9,5
-41.06034851074219,14.812804222106934,9,5
-27.91216468811035,19.75079917907715,9,5
-28.003494262695312,19.75212860107422,9,5
-28.20992660522461,19.87684440612793,9,5
-28.450176239013672,20.107704162597656,9,5
-29.407468795776367,20.451099395751953,9,5
-29.826833724975586,20.537582397460938,9,5
-29.97962760925293,20.60512924194336,9,5
-50.794761657714844,-4.549698829650879,9,5
-50.70829391479492,-4.298512935638428,9,5
-50.69734573364258,-4.056113243103027,9,5
-52.96329116821289,0.2945343554019928,9,5
-52.93273162841797,-14.918694496154785,9,5
-40.125274658203125,17.94944953918457,9,5
-34.968265533447266,26.80686378479004,9,5
-35.540714263916016,29.33235740661621,9,5
-38.46359634399414,22.505168914794922,9,5
-38.43152618408203,22.63829803466797,9,5
-38.353912353515625,22.740955352783203,9,5
-52.963863372802734,-12.499049186706543,9,5
-37.7905158996582,19.863142013549805,9,5
-37.39094161987305,20.815771102905273,9,5
-36.3365478515625,23.022998809814453,9,5
-36.340049743652344,23.128366470336914,9,5
-36.28937530517578,22.99162483215332,9,5
-15.697078704833984,8.172329902648926,9,5
-62.863136291503906,-13.847681045532227,9,5
-62.375614166259766,-13.990580558776855,9,5
-38.976112365722656,-12.143303871154785,9,5
-4.910708427429199,-17.901071548461914,9,5
-34.38985824584961,27.14557456970215,9,5
-33.462379455566406,26.55921745300293,9,5
-31.4114933013916,5.186144828796387,9,5
2.0510177612304688,-6.267531394958496,9,5
-29.99024772644043,6.30214262008667,9,5
-16.24271583557129,-1.8835923671722412,9,5
-16.152175903320312,-1.8295156955718994,9,5
-15.730746269226074,-1.7069238424301147,9,5
-35.021366119384766,12.630427360534668,9,5
19.602933883666992,-57.99594497680664,5,4
19.421066284179688,-60.85194778442383,5,4
-19.399076461791992,-8.557449340820312,9,5
52.571388244628906,-25.032075881958008,1,1
-7.085505485534668,0.11046643555164337,9,5
-10.767289161682129,54.61619186401367,0,6
-6.9095940589904785,0.037869252264499664,9,5
-10.718989372253418,54.705501556396484,0,6
-25.933975219726562,-11.005878448486328,9,5
34.13949966430664,-11.604915618896484,1,1
34.249725341796875,-11.459907531738281,1,1
34.16153335571289,-11.602953910827637,1,1
34.1451416015625,-11.605367660522461,1,1
20.759191513061523,45.32596969604492,0,6
34.901756286621094,-11.092093467712402,1,1
33.03915786743164,-18.286334991455078,1,1
34.38991165161133,-11.538763046264648,1,1
34.150123596191406,-11.604010581970215,1,1
-32.72163009643555,-5.730601787567139,9,5
-32.866233825683594,-5.604931831359863,9,5
-33.10041427612305,-5.1211838722229,9,5
-57.21937942504883,-13.969083786010742,9,5
-57.174747467041016,-13.937799453735352,9,5
-15.943349838256836,4.399990081787109,9,5
-15.828594207763672,5.94279146194458,9,5
-57.24626922607422,-13.416539192199707,9,5
-57.420982360839844,-12.574104309082031,9,5
-57.656063079833984,-11.485273361206055,9,5
-57.16291046142578,-13.874274253845215,9,5
-6.488119125366211,51.27178192138672,0,6
6.955218315124512,59.00261688232422,0,6
12.811739921569824,16.683631896972656,9,5
12.97303295135498,16.66360855102539,10,5
13.669426918029785,16.516094207763672,10,2
17.8244686126709,15.062745094299316,10,2
18.79271697998047,14.923652648925781,10,2
20.018205642700195,14.5025053024292,10,2
-43.818992614746094,5.006896018981934,9,5
-43.68841552734375,4.4120965003967285,9,5
-43.51024627685547,3.9234201908111572,9,5
-43.47862243652344,3.8825883865356445,9,5
-42.98291015625,3.236968755722046,9,5
-42.98579406738281,3.040493965148926,9,5
-7.0481767654418945,2.8837051391601562,9,5
-6.913766384124756,2.4767723083496094,9,5
-6.841623783111572,2.2165114879608154,9,5
-6.782566070556641,2.062683582305908,9,5
-6.779172420501709,2.0058627128601074,9,5
-7.194752216339111,2.0934231281280518,9,5
-39.17266082763672,-12.637524604797363,9,5
-38.80320739746094,-13.13708209991455,9,5
24.617259979248047,52.17903137207031,0,6
25.238292694091797,51.98030090332031,0,6
19.65679359436035,19.753131866455078,10,2
-8.506948471069336,1.8740019798278809,9,5
17.839384078979492,51.07982635498047,0,6
24.367206573486328,49.971500396728516,0,6
17.100570678710938,19.660049438476562,10,2
3.784703016281128,43.678287506103516,0,6
5.711236000061035,45.662986755371094,0,6
23.828744888305664,15.128589630126953,10,2
-9.998198509216309,-13.029029846191406,9,5
-4.248203277587891,-69.16424560546875,7,4
21.286592483520508,56.072696685791016,0,6
-39.052223205566406,-19.569995880126953,9,5
-38.96828079223633,-19.670747756958008,9,5
-38.21042251586914,-20.38079071044922,9,5
-37.38721466064453,-21.113569259643555,9,5
-60.14641571044922,7.8007402420043945,9,5
-60.204280853271484,7.782174587249756,9,5
-60.2539176940918,7.752757549285889,9,5
-60.37882614135742,7.501594543457031,9,5
-60.89719009399414,7.297828197479248,9,5
-60.9882698059082,6.833500385284424,9,5
-58.62114715576172,9.924087524414062,9,5
-4.626612663269043,-4.763922214508057,9,5
-58.572235107421875,9.912715911865234,9,5
53.26457595825195,-16.754066467285156,1,1
7.755228519439697,-38.280086517333984,6,0
-52.723854064941406,6.3352460861206055,9,5
-26.955270767211914,34.721153259277344,9,5
-20.90431785583496,15.001729965209961,9,5
-23.540433883666992,0.36696285009384155,9,5
0.6882497072219849,51.183677673339844,0,6
22.014732360839844,40.311702728271484,0,6
-22.415050506591797,-18.402883529663086,9,5
-22.197023391723633,-18.671926498413086,9,5
-22.51494026184082,-18.076642990112305,9,5
-52.80161666870117,-15.168045997619629,9,5
-52.91270065307617,-15.268802642822266,9,5
-53.08058547973633,-15.449040412902832,9,5
-53.42535400390625,-15.974366188049316,9,5
-53.874847412109375,-17.025135040283203,9,5
-54.061527252197266,-17.327119827270508,9,5
-54.15974426269531,-18.512142181396484,9,5
-54.2214469909668,-17.993432998657227,9,5
-54.176326751708984,-18.652463912963867,9,5
-54.05331039428711,-19.180564880371094,9,5
-54.6000862121582,-17.10735321044922,9,5
-54.41797637939453,-17.532785415649414,9,5
-54.21234893798828,-18.545984268188477,9,5
-53.88663864135742,-18.338226318359375,9,5
-53.84933853149414,-18.283132553100586,9,5
0.48111632466316223,42.828060150146484,0,6
-5.562511444091797,43.59036636352539,0,6
-46.00199890136719,12.928559303283691,9,5
2.9667294025421143,16.747234344482422,9,5
51.36628341674805,7.918976306915283,4,3
51.363853454589844,7.7970194816589355,4,3
43.9497184753418,18.9652099609375,4,3
43.619956970214844,18.63971519470215,4,3
3.504387617111206,0.6707993745803833,9,5
33.476036071777344,-22.792400360107422,1,1
18.91440773010254,-59.058860778808594,5,4
19.090282440185547,-59.25440216064453,5,4
20.196720123291016,-60.2164421081543,5,4
20.626325607299805,-60.260231018066406,5,4
29.009851455688477,-37.631439208984375,1,1
16.82181167602539,43.07802200317383,0,6
1.0218160152435303,-66.11371612548828,7,4
0.6723365187644958,-67.7093734741211,7,4
-5.969147205352783,-67.27237701416016,7,4
-5.845423221588135,-67.2228775024414,7,4
3.6538150310516357,-0.9290962815284729,9,5
3.524000644683838,-0.3655546009540558,9,5
3.0075438022613525,0.88377445936203,9,5
2.935236692428589,0.372653067111969,9,5
3.599396228790283,0.07046514004468918,9,5
3.524857759475708,0.17517107725143433,9,5
3.4423623085021973,0.850168764591217,9,5
3.4685802459716797,1.1536259651184082,9,5
43.49951934814453,14.79993724822998,4,3
43.823455810546875,14.825190544128418,4,3
43.979896545410156,14.838132858276367,4,3
42.99238204956055,13.581934928894043,4,3
43.74398422241211,13.956816673278809,4,3
43.89593505859375,14.482606887817383,4,3
44.37623596191406,15.046134948730469,4,3
-10.666064262390137,0.5098679661750793,9,5
-46.952816009521484,-17.23763656616211,9,5
46.0172233581543,14.892014503479004,4,3
45.9628791809082,14.423218727111816,4,3
45.073097229003906,13.350260734558105,4,3
45.56308364868164,18.486186981201172,4,3
45.316532135009766,18.08184242248535,4,3
44.60785675048828,17.458187103271484,4,3
45.456233978271484,18.612472534179688,4,3
44.88003921508789,18.09423828125,4,3
0.9850755929946899,14.412596702575684,9,3
-32.67274856567383,37.631805419921875,9,5
-32.64930725097656,37.62689208984375,9,5
-32.63178253173828,37.674400329589844,0,5
-50.16550827026367,0.4981517493724823,9,5
-49.693965911865234,0.30379003286361694,9,5
-51.199188232421875,-0.4339355528354645,9,5
-51.47101593017578,-0.7679650783538818,9,5
-53.39802169799805,-2.881622552871704,9,5
-53.17982864379883,-2.2858903408050537,9,5
-53.0363655090332,-2.116084337234497,9,5
-43.01911163330078,0.12784580886363983,9,5
-50.57025909423828,0.6167481541633606,9,5
-50.50838851928711,0.7561124563217163,9,5
-47.25335693359375,-4.162677764892578,9,5
-47.00514221191406,-3.9560372829437256,9,5
-47.32707214355469,-4.226968765258789,9,5
46.299991607666016,16.260168075561523,4,3
48.080936431884766,18.289461135864258,4,3
44.16499710083008,17.294782638549805,4,3
46.892662048339844,10.229135513305664,4,3
3.6595892906188965,17.139923095703125,9,5
-15.700191497802734,15.610589027404785,9,5
-42.681888580322266,0.744799792766571,9,5
21.525997161865234,20.546201705932617,10,2
-0.38475048542022705,9.196186065673828,9,5
-0.012702031061053276,14.575942039489746,9,3
39.13712692260742,10.586380958557129,4,3
-12.00751781463623,13.915999412536621,9,5
-11.897024154663086,14.400667190551758,9,5
47.34278869628906,11.974124908447266,4,3
-42.669857025146484,-19.321537017822266,9,5
-42.633663177490234,-19.317466735839844,9,5
-41.70918655395508,-19.18048667907715,9,5
-49.14934539794922,0.7580074071884155,9,5
-1.460178017616272,13.777360916137695,9,3
48.53947448730469,12.309452056884766,4,3
41.43206024169922,14.064953804016113,4,3
16.13182258605957,44.45580291748047,0,3
46.439598083496094,12.825613975524902,4,3
41.6574821472168,14.616658210754395,4,3
19.54112434387207,20.659530639648438,10,2
21.48683738708496,40.98175048828125,0,6
22.267555236816406,41.27572250366211,0,6
22.562009811401367,48.056297302246094,0,6
-21.75356674194336,4.833514213562012,9,5
-21.935258865356445,5.194788455963135,9,5
-22.303077697753906,6.053556442260742,9,5
-22.588043212890625,6.658380031585693,0,5
-22.52728843688965,6.912092208862305,0,5
-21.821794509887695,5.314048767089844,9,5
-21.744728088378906,4.837052345275879,9,5
-21.673097610473633,4.715888023376465,9,5
-21.56171417236328,4.6224799156188965,9,5
-39.09256362915039,-8.956003189086914,9,5
-39.09511947631836,-8.953391075134277,9,5
-39.082725524902344,-8.954324722290039,9,5
-10.986603736877441,29.60527992248535,9,5
-10.992016792297363,29.63347816467285,0,6
-10.99548053741455,29.620317459106445,0,5
1.7982988357543945,45.04037094116211,0,6
10.125127792358398,52.78657531738281,0,6
8.321995735168457,51.0053596496582,0,6
-1.1121944189071655,46.24086380004883,0,6
-1.2245182991027832,45.99356460571289,0,6
-34.374732971191406,21.391202926635742,9,5
-28.590801239013672,23.149185180664062,9,5
-1.2137231826782227,46.97050094604492,0,6
-1.330660343170166,47.122032165527344,0,6
-1.6278761625289917,47.13652038574219,0,6
-5.567730903625488,49.43524932861328,0,6
-41.21418380737305,-12.82178783416748,9,5
-21.137008666992188,12.691949844360352,9,5
-28.986642837524414,18.512653350830078,9,5
-41.16093063354492,-12.28720474243164,9,5
-46.72989273071289,6.712856292724609,9,5
-28.78354263305664,29.184377670288086,9,5
16.199386596679688,51.75044631958008,0,6
20.04821014404297,-57.784950256347656,5,4
16.205280303955078,51.75767135620117,0,6
-24.27069854736328,20.83913230895996,9,5
-0.9822421669960022,10.551377296447754,9,5
46.21451950073242,16.837879180908203,4,3
-26.104839324951172,17.65705680847168,9,5
-26.08780860900879,17.9500675201416,9,5
-26.092491149902344,17.823928833007812,9,5
-26.029600143432617,17.38153648376465,9,5
-5.3340373039245605,16.95351219177246,9,5
43.3187141418457,12.361859321594238,4,3
45.769344329833984,10.637848854064941,4,3
48.548240661621094,12.082406044006348,4,3
-42.81693649291992,11.036999702453613,9,5
44.419105529785156,11.858796119689941,4,3
44.719661712646484,11.795913696289062,4,3
-18.462087631225586,-2.0570974349975586,9,5
-18.0548095703125,-1.1596318483352661,9,5
-18.041744232177734,-0.46958640217781067,9,5
2.2686595916748047,-11.314845085144043,9,5
-18.534893035888672,3.9568848609924316,9,5
-25.655155181884766,18.09861183166504,9,5
-25.65983009338379,18.099008560180664,9,5
-2.4835972785949707,-63.261878967285156,7,4
-2.613703489303589,-63.28919219970703,7,4
-2.521423816680908,-63.48423385620117,7,4
-2.502776622772217,-63.839996337890625,7,4
-3.0059571266174316,-63.249961853027344,7,4
44.213443756103516,37.73280334472656,2,2
41.433982849121094,39.976383209228516,2,2
41.17742156982422,39.69563674926758,2,2
41.34632873535156,38.432621002197266,2,2
41.917320251464844,39.73874282836914,2,2
44.00508499145508,36.67271041870117,2,2
-3.1111438274383545,61.53334426879883,0,6
-2.157470941543579,48.14949035644531,0,6
43.686153411865234,38.25587844848633,2,2
20.98724937438965,38.43840789794922,0,6
40.98438262939453,39.285621643066406,2,2
-0.5289564728736877,-66.6805191040039,7,4
-21.292476654052734,17.949939727783203,9,5
-1.095206618309021,-70.97315216064453,7,4
-12.429805755615234,48.921348571777344,9,5
-12.393818855285645,49.3673095703125,0,6
11.477633476257324,61.01060104370117,0,6
11.932514190673828,60.9803581237793,0,6
16.50566864013672,56.6246337890625,0,6
16.686737060546875,56.518009185791016,0,6
11.345431327819824,60.82533645629883,0,6
11.687254905700684,61.070255279541016,0,6
13.244195938110352,40.919349670410156,0,6
16.613615036010742,56.527793884277344,0,6
4.605857849121094,41.50319290161133,0,6
4.569664001464844,52.99799346923828,0,6
4.6205644607543945,53.06209182739258,0,6
4.80854606628418,53.21636962890625,0,6
5.135380268096924,53.627159118652344,0,6
-18.80146598815918,16.148149490356445,9,5
4.300634384155273,43.95279312133789,0,6
4.334811210632324,44.075355529785156,0,6
21.761520385742188,52.37522888183594,0,6
15.620091438293457,57.48154830932617,0,6
4.629110813140869,41.445472717285156,0,6
3.030426025390625,41.48402786254883,0,6
3.0316109657287598,41.457847595214844,0,6
3.0238876342773438,41.43218994140625,0,6
3.1682941913604736,39.80314254760742,0,6
2.438673257827759,39.83250045776367,0,6
-3.884378433227539,54.67369842529297,0,6
12.705650329589844,45.31095504760742,0,6
1.4209250211715698,34.77904510498047,0,6
15.256131172180176,59.449581146240234,0,6
15.256404876708984,59.45690155029297,0,6
15.331814765930176,59.20945358276367,0,6
15.427406311035156,58.55561447143555,0,6
18.53882598876953,55.26177215576172,0,6
18.493648529052734,55.2816047668457,0,6
4.247250556945801,39.24802780151367,0,6
15.097468376159668,15.668818473815918,0,2
17.723365783691406,15.784017562866211,10,2
16.495906829833984,31.774362564086914,0,6
1.4552305936813354,46.7597770690918,0,6
1.3823702335357666,46.52637481689453,0,6
10.336647033691406,34.202823638916016,0,6
-45.17875671386719,10.283905029296875,9,5
-25.822477340698242,16.424041748046875,9,5
25.502470016479492,44.58773422241211,0,6
25.817068099975586,42.353572845458984,0,6
-1.0127958059310913,39.7413215637207,0,6
0.5847467184066772,-63.55826950073242,7,4
25.230173110961914,42.6259880065918,0,6
-7.139970302581787,-62.20347213745117,7,4
-51.47320556640625,3.0308191776275635,9,5
-51.50782775878906,3.003439426422119,9,5
-25.72400665283203,16.248592376708984,9,5
24.146799087524414,48.00157928466797,0,6
1.1694984436035156,58.26614761352539,0,6
41.91682434082031,38.87605667114258,2,2
-35.712486267089844,0.35748347640037537,9,5
10.882187843322754,48.47305679321289,0,6
-10.194663047790527,41.25745391845703,0,6
5.592559814453125,39.02667999267578,0,6
