,area,maxR,minR,D
357,54.0500217013889,8.333333333333334,7.812500000000001,8.295699188374785
358,32.82335069444445,6.510416666666667,6.25,6.4646723114847084
359,36.078559027777786,7.031250000000001,5.989583333333334,6.777658007839322
360,31.127929687500007,6.25,5.729166666666667,6.2954992672432795
361,30.92447916666667,5.989583333333334,5.729166666666667,6.274892013042033
362,48.5568576388889,7.552083333333334,7.291666666666667,7.8628564347766785
363,45.301649305555564,7.812500000000001,6.770833333333334,7.594725231208669
364,32.95898437500001,6.510416666666667,5.729166666666667,6.478015302587541
365,34.99348958333334,6.770833333333334,5.989583333333334,6.674960280464447
366,32.82335069444445,6.510416666666667,5.729166666666667,6.4646723114847084
367,36.078559027777786,6.510416666666667,5.989583333333334,6.777658007839322
368,42.52115885416667,8.333333333333334,6.25,7.357963097290629
369,78.05718315972224,12.9478653271993,7.51607765754064,9.969227269432368
370,47.9465060763889,8.333333333333334,7.031250000000001,7.813282765159797
371,45.16601562500001,8.59375,6.25,7.583347359304877
372,40.418836805555564,6.770833333333334,6.510416666666667,7.1737620097847135
373,47.47178819444445,7.552083333333334,7.291666666666667,7.774506928960738
374,46.38671875000001,7.802945375442506,7.686483363310496,7.685141811509274
375,29.16124131944445,6.510416666666667,5.208333333333334,6.0933771934356455
376,32.82335069444445,6.25,6.25,6.4646723114847084
377,53.4396701388889,8.072916666666668,8.072916666666668,8.248727252033259
378,54.456922743055564,9.375,7.031250000000001,8.326866608817868
379,31.53483072916667,6.770833333333334,5.46875,6.3365127255379665
380,34.65440538194445,6.770833333333334,5.989583333333334,6.6425416319037645
381,31.467013888888893,6.510416666666667,5.989583333333334,6.329695603902603
382,36.756727430555564,6.770833333333334,6.25,6.841061240745842
383,38.85904947916667,6.770833333333334,6.770833333333334,7.033980272057588
384,40.62228732638889,7.291666666666667,6.770833333333334,7.191794117016446
385,44.21657986111112,7.552083333333334,6.510416666666667,7.503219176600607
386,35.12912326388889,6.510416666666667,6.25,6.687883739379693
387,42.52115885416667,7.291666666666667,6.25,7.357963097290629
388,46.59016927083334,7.291666666666667,7.291666666666667,7.701976753504908
389,47.20052083333334,7.552083333333334,7.552083333333334,7.7522622283496005
390,27.126736111111114,5.989583333333334,5.208333333333334,5.876974828622462
391,24.95659722222223,5.46875,4.947916666666667,5.636996228964595
392,30.72102864583334,6.25,5.729166666666667,6.254216859592953
393,48.69249131944445,7.812500000000001,7.291666666666667,7.873830419788726
394,37.977430555555564,6.770833333333334,6.510416666666667,6.953730393879736
395,28.21180555555556,5.878729621569316,5.781827370325725,5.993361866407909
396,30.246310763888893,5.729166666666667,5.46875,6.205706965925168
397,25.092230902777782,5.46875,5.46875,5.652293397466409
398,37.50271267361112,6.770833333333334,6.510416666666667,6.91013290833702
399,22.71864149305556,5.729166666666667,4.427083333333334,5.37831504763522
400,31.399197048611118,6.25,5.729166666666667,6.322871132264463
401,30.178493923611118,6.056017180283865,5.939555664857229,6.198745991254319
402,34.857855902777786,7.552083333333334,5.46875,6.6620117517231
403,37.977430555555564,7.031250000000001,6.770833333333334,6.953730393879736
404,29.296875000000007,6.770833333333334,5.208333333333334,6.1075313987865
