x,y,shape label
-12.32759666,13.891111373901367,9
-50.96722794,-13.67753124,9
-46.70726013,-10.92274666,9
-31.03774071,1.7047761678695679,9
-62.88886261,3.3206794261932373,9
-1.716906428,61.79840850830078,0
-26.89484596,34.527748107910156,9
-35.53133392,0.4012497663497925,9
-33.508255,-24.95429802,9
-33.95778275,-24.82656288,9
-13.41697407,-21.69325638,9
-52.11299133,6.985301971435547,9
-54.94140244,12.011899948120117,9
-11.26366901,-24.90842438,9
2.837575674057007,-44.29697037,6
49.02717590332031,8.123476028442383,4
48.78966522216797,9.587827682495117,4
48.697914123535156,9.989872932434082,4
49.26969528198242,10.2367582321167,4
49.35687255859375,10.599184036254883,4
49.78479766845703,11.012466430664062,4
66.84028625488281,27.554136276245117,8
67.09065246582031,27.221776962280273,8
66.79300689697266,27.511632919311523,8
51.93735122680664,11.20534896850586,4
52.668304443359375,12.676466941833496,4
53.220680236816406,-8.58258152,1
53.22807312011719,-8.580975533,1
52.70729446411133,12.5252046585083,4
26.602008819580078,45.644126892089844,0
46.17156219482422,-8.352457047,1
-21.45822716,-9.033513069,9
-21.701437,-9.722928047,9
-21.80046272,-10.48702431,9
-21.78584862,-10.61657333,9
32.730594635009766,-30.37811089,1
46.77494430541992,-25.43111992,1
-4.178130627,-24.68462372,9
-37.81687927,4.112812042236328,9
-37.76941681,4.3005146980285645,9
51.22280502319336,-14.59867573,1
-48.61720276,-15.10631275,9
-10.50864124,3.8032467365264893,9
-23.30122948,12.853769302368164,9
-11.49984074,-19.68377876,9
51.07313537597656,-14.74993134,1
-6.236980915,-22.04252434,9
38.63654708862305,-39.70761871,1
34.29853820800781,-34.61778641,1
-16.30329132,-3.086841345,9
42.238834381103516,-39.48918533,1
-0.030132633,-4.023308754,9
1.2775094509124756,-2.875013113,9
44.375728607177734,12.60023021697998,4
32.07572555541992,-33.32627487,1
32.19798278808594,-33.49644089,1
-21.00107956,-22.68848419,9
32.49202346801758,-21.00758171,1
48.35868835449219,16.380537033081055,4
-29.89487839,4.167415618896484,9
-29.88877869,4.142588138580322,9
-11.57324314,9.947771072387695,9
39.547935485839844,-7.449730873,1
-7.668531895,-19.92317009,9
33.81028366088867,-26.74682426,1
-50.67614746,11.154494285583496,9
-34.97564316,8.244754791259766,9
0.27661630511283875,47.44525146484375,0
-41.7252388,-3.592707157,9
-31.58344269,-2.480383396,9
-31.55293465,-2.472563744,9
-31.58034706,-2.445656538,9
-48.5072937,10.306743621826172,9
-47.28896713,19.727615356445312,0
-47.27446747,19.724409103393555,9
-47.27691269,19.724851608276367,9
-47.38230515,10.628094673156738,9
-33.13988876,-7.918742657,9
-50.58496094,-12.5627737,9
-30.41806221,31.04141616821289,9
-55.66920853,8.878775596618652,9
-50.96734619,6.042168140411377,9
-28.45637703,14.985137939453125,9
-28.47721672,15.0320405960083,9
-20.7530899,27.74359703063965,9
-29.86229324,30.958200454711914,9
-34.24537659,-5.421517849,9
-31.51060677,33.151611328125,9
-24.28060722,36.22487258911133,9
-24.32456207,36.22747039794922,9
-56.91732788,-12.40810204,9
-56.81221008,-12.39807701,9
-56.72623825,-12.34203434,9
-56.63926315,-12.1955843,9
-56.11817551,-11.72744656,9
-56.10565186,-11.72969055,9
-20.8421154,-16.59938049,9
-15.4068346,-1.378208399,9
-29.66045189,-3.144300699,9
-29.3976593,-2.907349825,9
-29.39496803,-2.90420413,9
-41.98820877,14.562834739685059,9
-40.97781372,14.243391990661621,9
-40.44070053,15.012737274169922,9
-40.08447647,14.71607494354248,9
-40.51131439,15.061598777770996,9
-40.46831512,14.710451126098633,9
-41.12556076,14.84107780456543,9
-41.06034851,14.812804222106934,9
-27.91216469,19.75079917907715,9
-28.00349426,19.75212860107422,9
-28.20992661,19.87684440612793,9
-28.45017624,20.107704162597656,9
-29.4074688,20.451099395751953,9
-29.82683372,20.537582397460938,9
-29.97962761,20.60512924194336,9
-50.79476166,-4.54969883,9
-50.70829391,-4.298512936,9
-50.69734573,-4.056113243,9
-52.96329117,0.2945343554019928,9
-52.93273163,-14.9186945,9
-40.12527466,17.94944953918457,9
-34.96826553,26.80686378479004,9
-35.54071426,29.33235740661621,9
-38.46359634,22.505168914794922,9
-38.43152618,22.63829803466797,9
-38.35391235,22.740955352783203,9
-52.96386337,-12.49904919,9
-37.7905159,19.863142013549805,9
-37.39094162,20.815771102905273,9
-36.33654785,23.022998809814453,9
-36.34004974,23.128366470336914,9
-36.28937531,22.99162483215332,9
-15.6970787,8.172329902648926,9
-62.86313629,-13.84768105,9
-62.37561417,-13.99058056,9
-38.97611237,-12.14330387,9
-4.910708427,-17.90107155,9
-34.38985825,27.14557456970215,9
-33.46237946,26.55921745300293,9
-31.4114933,5.186144828796387,9
2.0510177612304688,-6.267531395,9
-29.99024773,6.30214262008667,9
-16.24271584,-1.883592367,9
-16.1521759,-1.829515696,9
-15.73074627,-1.706923842,9
-35.02136612,12.630427360534668,9
19.602933883666992,-57.99594498,5
19.421066284179688,-60.85194778,5
-19.39907646,-8.557449341,9
52.571388244628906,-25.03207588,1
-7.085505486,0.11046643555164337,9
-10.76728916,54.61619186401367,0
-6.909594059,0.037869252264499664,9
-10.71898937,54.705501556396484,0
-25.93397522,-11.00587845,9
34.13949966430664,-11.60491562,1
34.249725341796875,-11.45990753,1
34.16153335571289,-11.60295391,1
34.1451416015625,-11.60536766,1
20.759191513061523,45.32596969604492,0
34.901756286621094,-11.09209347,1
33.03915786743164,-18.28633499,1
34.38991165161133,-11.53876305,1
34.150123596191406,-11.60401058,1
-32.7216301,-5.730601788,9
-32.86623383,-5.604931831,9
-33.10041428,-5.121183872,9
-57.21937943,-13.96908379,9
-57.17474747,-13.93779945,9
-15.94334984,4.399990081787109,9
-15.82859421,5.94279146194458,9
-57.24626923,-13.41653919,9
-57.42098236,-12.57410431,9
-57.65606308,-11.48527336,9
-57.16291046,-13.87427425,9
-6.488119125,51.27178192138672,0
6.955218315124512,59.00261688232422,0
12.811739921569824,16.683631896972656,9
12.97303295135498,16.66360855102539,10
13.669426918029785,16.516094207763672,10
17.8244686126709,15.062745094299316,10
18.79271697998047,14.923652648925781,10
20.018205642700195,14.5025053024292,10
-43.81899261,5.006896018981934,9
-43.68841553,4.4120965003967285,9
-43.51024628,3.9234201908111572,9
-43.47862244,3.8825883865356445,9
-42.98291016,3.236968755722046,9
-42.98579407,3.040493965148926,9
-7.048176765,2.8837051391601562,9
-6.913766384,2.4767723083496094,9
-6.841623783,2.2165114879608154,9
-6.782566071,2.062683582305908,9
-6.779172421,2.0058627128601074,9
-7.194752216,2.0934231281280518,9
-39.17266083,-12.6375246,9
-38.8032074,-13.1370821,9
24.617259979248047,52.17903137207031,0
25.238292694091797,51.98030090332031,0
19.65679359436035,19.753131866455078,10
-8.506948471,1.8740019798278809,9
17.839384078979492,51.07982635498047,0
24.367206573486328,49.971500396728516,0
17.100570678710938,19.660049438476562,10
3.784703016281128,43.678287506103516,0
5.711236000061035,45.662986755371094,0
23.828744888305664,15.128589630126953,10
-9.998198509,-13.02902985,9
-4.248203278,-69.16424561,7
21.286592483520508,56.072696685791016,0
-39.05222321,-19.56999588,9
-38.96828079,-19.67074776,9
-38.21042252,-20.38079071,9
-37.38721466,-21.11356926,9
-60.14641571,7.8007402420043945,9
-60.20428085,7.782174587249756,9
-60.25391769,7.752757549285889,9
-60.37882614,7.501594543457031,9
-60.89719009,7.297828197479248,9
-60.98826981,6.833500385284424,9
-58.62114716,9.924087524414062,9
-4.626612663,-4.763922215,9
-58.57223511,9.912715911865234,9
53.26457595825195,-16.75406647,1
7.755228519439697,-38.28008652,6
-52.72385406,6.3352460861206055,9
-26.95527077,34.721153259277344,9
-20.90431786,15.001729965209961,9
-23.54043388,0.36696285009384155,9
0.6882497072219849,51.183677673339844,0
22.014732360839844,40.311702728271484,0
-22.41505051,-18.40288353,9
-22.19702339,-18.6719265,9
-22.51494026,-18.07664299,9
-52.80161667,-15.168046,9
-52.91270065,-15.26880264,9
-53.08058548,-15.44904041,9
-53.425354,-15.97436619,9
-53.87484741,-17.02513504,9
-54.06152725,-17.32711983,9
-54.15974426,-18.51214218,9
-54.22144699,-17.993433,9
-54.17632675,-18.65246391,9
-54.05331039,-19.18056488,9
-54.60008621,-17.10735321,9
-54.41797638,-17.53278542,9
-54.21234894,-18.54598427,9
-53.88663864,-18.33822632,9
-53.84933853,-18.28313255,9
0.48111632466316223,42.828060150146484,0
-5.562511444,43.59036636352539,0
-46.0019989,12.928559303283691,9
2.9667294025421143,16.747234344482422,9
51.36628341674805,7.918976306915283,4
51.363853454589844,7.7970194816589355,4
43.9497184753418,18.9652099609375,4
43.619956970214844,18.63971519470215,4
3.504387617111206,0.6707993745803833,9
33.476036071777344,-22.79240036,1
18.91440773010254,-59.05886078,5
19.090282440185547,-59.25440216,5
20.196720123291016,-60.21644211,5
20.626325607299805,-60.26023102,5
29.009851455688477,-37.63143921,1
16.82181167602539,43.07802200317383,0
1.0218160152435303,-66.11371613,7
0.6723365187644958,-67.70937347,7
-5.969147205,-67.27237701,7
-5.845423222,-67.2228775,7
3.6538150310516357,-0.929096282,9
3.524000644683838,-0.365554601,9
3.0075438022613525,0.88377445936203,9
2.935236692428589,0.372653067111969,9
3.599396228790283,0.07046514004468918,9
3.524857759475708,0.17517107725143433,9
3.4423623085021973,0.850168764591217,9
3.4685802459716797,1.1536259651184082,9
43.49951934814453,14.79993724822998,4
43.823455810546875,14.825190544128418,4
43.979896545410156,14.838132858276367,4
42.99238204956055,13.581934928894043,4
43.74398422241211,13.956816673278809,4
43.89593505859375,14.482606887817383,4
44.37623596191406,15.046134948730469,4
-10.66606426,0.5098679661750793,9
-46.95281601,-17.23763657,9
46.0172233581543,14.892014503479004,4
45.9628791809082,14.423218727111816,4
45.073097229003906,13.350260734558105,4
45.56308364868164,18.486186981201172,4
45.316532135009766,18.08184242248535,4
44.60785675048828,17.458187103271484,4
45.456233978271484,18.612472534179688,4
44.88003921508789,18.09423828,4
0.9850755929946899,14.412596702575684,9
-32.67274857,37.631805419921875,9
-32.64930725,37.62689208984375,9
-32.63178253,37.674400329589844,0
-50.16550827,0.4981517493724823,9
-49.69396591,0.30379003286361694,9
-51.19918823,-0.433935553,9
-51.47101593,-0.767965078,9
-53.3980217,-2.881622553,9
-53.17982864,-2.285890341,9
-53.03636551,-2.116084337,9
-43.01911163,0.12784580886363983,9
-50.57025909,0.6167481541633606,9
-50.50838852,0.7561124563217163,9
-47.25335693,-4.162677765,9
-47.00514221,-3.956037283,9
-47.32707214,-4.226968765,9
46.299991607666016,16.260168075561523,4
48.080936431884766,18.289461135864258,4
44.16499710083008,17.294782638549805,4
46.892662048339844,10.229135513305664,4
3.6595892906188965,17.139923095703125,9
-15.7001915,15.610589027404785,9
-42.68188858,0.744799792766571,9
21.525997161865234,20.546201705932617,10
-0.384750485,9.196186065673828,9
-0.012702031,14.575942039489746,9
39.13712692260742,10.586380958557129,4
-12.00751781,13.915999412536621,9
-11.89702415,14.400667190551758,9
47.34278869628906,11.974124908447266,4
-42.66985703,-19.32153702,9
-42.63366318,-19.31746674,9
-41.70918655,-19.18048668,9
-49.1493454,0.7580074071884155,9
-1.460178018,13.777360916137695,9
48.53947448730469,12.309452056884766,4
41.43206024169922,14.064953804016113,4
16.13182258605957,44.45580291748047,0
46.439598083496094,12.825613975524902,4
41.6574821472168,14.616658210754395,4
19.54112434387207,20.659530639648438,10
21.48683738708496,40.98175048828125,0
22.267555236816406,41.27572250366211,0
22.562009811401367,48.056297302246094,0
-21.75356674,4.833514213562012,9
-21.93525887,5.194788455963135,9
-22.3030777,6.053556442260742,9
-22.58804321,6.658380031585693,0
-22.52728844,6.912092208862305,0
-21.82179451,5.314048767089844,9
-21.74472809,4.837052345275879,9
-21.67309761,4.715888023376465,9
-21.56171417,4.6224799156188965,9
-39.09256363,-8.956003189,9
-39.09511948,-8.953391075,9
-39.08272552,-8.954324722,9
-10.98660374,29.60527992248535,9
-10.99201679,29.63347816467285,0
-10.99548054,29.620317459106445,0
1.7982988357543945,45.04037094116211,0
10.125127792358398,52.78657531738281,0
8.321995735168457,51.0053596496582,0
-1.112194419,46.24086380004883,0
-1.224518299,45.99356460571289,0
-34.37473297,21.391202926635742,9
-28.59080124,23.149185180664062,9
-1.213723183,46.97050094604492,0
-1.330660343,47.122032165527344,0
-1.627876163,47.13652038574219,0
-5.567730904,49.43524932861328,0
-41.21418381,-12.82178783,9
-21.13700867,12.691949844360352,9
-28.98664284,18.512653350830078,9
-41.16093063,-12.28720474,9
-46.72989273,6.712856292724609,9
-28.78354263,29.184377670288086,9
16.199386596679688,51.75044631958008,0
20.04821014404297,-57.78495026,5
16.205280303955078,51.75767135620117,0
-24.27069855,20.83913230895996,9
-0.982242167,10.551377296447754,9
46.21451950073242,16.837879180908203,4
-26.10483932,17.65705680847168,9
-26.08780861,17.9500675201416,9
-26.09249115,17.823928833007812,9
-26.02960014,17.38153648376465,9
-5.334037304,16.95351219177246,9
43.3187141418457,12.361859321594238,4
45.769344329833984,10.637848854064941,4
48.548240661621094,12.082406044006348,4
-42.81693649,11.036999702453613,9
44.419105529785156,11.858796119689941,4
44.719661712646484,11.795913696289062,4
-18.46208763,-2.057097435,9
-18.05480957,-1.159631848,9
-18.04174423,-0.469586402,9
2.2686595916748047,-11.31484509,9
-18.53489304,3.9568848609924316,9
-25.65515518,18.09861183166504,9
-25.65983009,18.099008560180664,9
-2.483597279,-63.26187897,7
-2.613703489,-63.2891922,7
-2.521423817,-63.48423386,7
-2.502776623,-63.83999634,7
-3.005957127,-63.24996185,7
44.213443756103516,37.73280334472656,2
41.433982849121094,39.976383209228516,2
41.17742156982422,39.69563674926758,2
41.34632873535156,38.432621002197266,2
41.917320251464844,39.73874282836914,2
44.00508499145508,36.67271041870117,2
-3.111143827,61.53334426879883,0
-2.157470942,48.14949035644531,0
43.686153411865234,38.25587844848633,2
20.98724937438965,38.43840789794922,0
40.98438262939453,39.285621643066406,2
-0.528956473,-66.6805191,7
-21.29247665,17.949939727783203,9
-1.095206618,-70.97315216,7
-12.42980576,48.921348571777344,9
-12.39381886,49.3673095703125,0
11.477633476257324,61.01060104370117,0
11.932514190673828,60.9803581237793,0
16.50566864013672,56.6246337890625,0
16.686737060546875,56.518009185791016,0
11.345431327819824,60.82533645629883,0
11.687254905700684,61.070255279541016,0
13.244195938110352,40.919349670410156,0
16.613615036010742,56.527793884277344,0
4.605857849121094,41.50319290161133,0
4.569664001464844,52.99799346923828,0
4.6205644607543945,53.06209182739258,0
4.80854606628418,53.21636962890625,0
5.135380268096924,53.627159118652344,0
-18.80146599,16.148149490356445,9
4.300634384155273,43.95279312133789,0
4.334811210632324,44.075355529785156,0
21.761520385742188,52.37522888183594,0
15.620091438293457,57.48154830932617,0
4.629110813140869,41.445472717285156,0
3.030426025390625,41.48402786254883,0
3.0316109657287598,41.457847595214844,0
3.0238876342773438,41.43218994140625,0
3.1682941913604736,39.80314254760742,0
2.438673257827759,39.83250045776367,0
-3.884378433,54.67369842529297,0
12.705650329589844,45.31095504760742,0
1.4209250211715698,34.77904510498047,0
15.256131172180176,59.449581146240234,0
15.256404876708984,59.45690155029297,0
15.331814765930176,59.20945358276367,0
15.427406311035156,58.55561447143555,0
18.53882598876953,55.26177215576172,0
18.493648529052734,55.2816047668457,0
4.247250556945801,39.24802780151367,0
15.097468376159668,15.668818473815918,0
17.723365783691406,15.784017562866211,10
16.495906829833984,31.774362564086914,0
1.4552305936813354,46.7597770690918,0
1.3823702335357666,46.52637481689453,0
10.336647033691406,34.202823638916016,0
-45.17875671,10.283905029296875,9
-25.82247734,16.424041748046875,9
25.502470016479492,44.58773422241211,0
25.817068099975586,42.353572845458984,0
-1.012795806,39.7413215637207,0
0.5847467184066772,-63.5582695,7
25.230173110961914,42.6259880065918,0
-7.139970303,-62.20347214,7
-51.47320557,3.0308191776275635,9
-51.50782776,3.003439426422119,9
-25.72400665,16.248592376708984,9
24.146799087524414,48.00157928466797,0
1.1694984436035156,58.26614761352539,0
41.91682434082031,38.87605667114258,2
-35.71248627,0.35748347640037537,9
10.882187843322754,48.47305679321289,0
-10.19466305,41.25745391845703,0
5.592559814453125,39.02667999267578,0
8.711682319641113,40.508399963378906,0
15.863412857055664,15.634016036987305,10
9.021727561950684,40.97444534301758,0
9.227858543395996,41.45899200439453,0
14.820030212402344,13.59514331817627,0
-10.70166016,-0.449869454,9
-36.27031326,19.039857864379883,9
15.868154525756836,18.58709716796875,10
15.380866050720215,13.517382621765137,10
10.883430480957031,48.359764099121094,0
17.802648544311523,17.51334571838379,10
19.345739364624023,39.22958755493164,0
18.912097930908203,39.28300476074219,0
18.5529727935791,-61.16639709,5
17.50607681274414,20.97395896911621,10
3.3036043643951416,-67.77104187,7
3.5200889110565186,8.501435279846191,4
1.6963003873825073,-62.57816315,7
1.45661461353302,-62.78931046,7
3.5621895790100098,-67.80027771,7
-58.45970535,4.9334516525268555,9
-36.10020065,-5.930639744,9
-11.86287212,14.814546585083008,9
-11.71911907,-19.70779037,9
23.861366271972656,56.092342376708984,0
-61.38866043,-16.10417175,9
16.52863311767578,61.13789367675781,0
16.50029754638672,61.19514846801758,0
16.320697784423828,62.59872055053711,0
16.180509567260742,62.7872200012207,0
-52.09428787,13.15148639678955,9
-41.05700302,19.332765579223633,9
-40.91247177,-11.98941803,9
-3.563858986,-61.37360382,7
-3.954031944,-61.62479401,7
20.44921875,39.013465881347656,0
0.45172053575515747,-46.09471893,6
44.08217239379883,35.842525482177734,2
17.775808334350586,48.07331466674805,0
-0.913855076,49.79520034790039,0
25.206754684448242,54.14680480957031,0
16.89629364013672,43.03602600097656,0
-47.34620667,0.0337461493909359,9
4.193641185760498,18.984085083007812,9
6.613276958465576,44.66712188720703,0
4.551999092102051,19.327590942382812,9
1.3497365713119507,48.266990661621094,0
-29.64818192,14.04906940460205,9
-29.63006401,14.024205207824707,9
-29.62897301,14.012652397155762,9
-0.042187653,12.965241432189941,9
19.43792724609375,19.039873123168945,10
-2.686709881,-10.44156647,9
-60.27282715,-13.69192028,9
0.9317635297775269,15.011347770690918,9
42.9760856628418,18.856977462768555,4
0.4726113975048065,12.94741153717041,9
51.10742188,7.480047702789307,4
50.60120391845703,6.552834987640381,4
50.57122802734375,6.222696304321289,6
-41.17713928,24.484024047851562,9
20.152475357055664,20.107032775878906,10
-29.15308762,13.86369514465332,9
8.782279014587402,45.581077575683594,0
8.799233436584473,45.56962966918945,0
6.3044915199279785,40.552345275878906,0
0.7672964334487915,52.418949127197266,0
0.7508047223091125,52.33680725097656,0
0.7141163945198059,52.205780029296875,0
0.6968593001365662,52.15079879760742,0
0.6781542301177979,52.08083724975586,0
0.6597228050231934,52.01625442504883,0
0.5517832636833191,53.19205856323242,0
0.3110712170600891,53.38310241699219,0
-6.452854633,56.468143463134766,0
5.0194878578186035,48.24802017211914,0
4.661592960357666,47.72492218017578,0
4.051293849945068,48.71006393432617,0
4.4197845458984375,47.906768798828125,0
4.204726219177246,48.100894927978516,0
12.827720642089844,50.60516357421875,0
-30.28611565,37.36980056762695,0
-30.40180016,37.040409088134766,9
-4.389312267,59.607749938964844,0
-4.459322453,59.62181854248047,0
-4.676614285,59.68623352050781,0
-4.401278973,59.69920349121094,0
-4.521524906,59.711181640625,0
-4.998771667,59.813499450683594,0
-36.05983734,30.211828231811523,0
-35.87738419,30.109315872192383,9
-35.93165588,30.12705421447754,9
-35.866539,30.101533889770508,9
-35.81752014,30.076366424560547,9
-4.636336327,54.68946838378906,0
0.22995994985103607,49.32263946533203,0
0.5314510464668274,46.00682067871094,0
6.604675769805908,44.76731491088867,0
4.445248603820801,19.182809829711914,9
4.47910213470459,19.212472915649414,10
3.56433367729187,18.552978515625,9
15.045583724975586,18.717552185058594,10
1.7242361307144165,-69.18347168,7
14.09854793548584,-64.58609772,5
14.06702709197998,-64.57333374,5
13.922532081604004,-64.71773529,7
0.6438370943069458,-67.31208801,7
5.561602592468262,-68.31118774,7
-2.947850943,39.824153900146484,0
2.0687923431396484,-61.87655258,7
5.2448320388793945,-68.30382538,7
-31.9128418,9.230461120605469,9
-31.92675781,9.242660522460938,9
-31.9492321,9.288642883300781,9
1.4349799156188965,-1.576552153,9
1.550079107284546,-2.114333153,9
49.74620819091797,13.566903114318848,4
48.27564239501953,10.794984817504883,4
-12.89936733,5.1917266845703125,9
14.811375617980957,11.322346687316895,9
35.239166259765625,19.848848342895508,4
45.076595306396484,11.887063980102539,4
34.828704833984375,19.918052673339844,10
17.28990364074707,24.0692195892334,0
17.278722763061523,24.040891647338867,10
17.365978240966797,23.5877685546875,10
18.710527420043945,21.83432388305664,10
19.440195083618164,21.549434661865234,10
20.04038429260254,21.217975616455078,10
17.040576934814453,13.952861785888672,10
17.291479110717773,13.943292617797852,10
14.778241157531738,37.7667236328125,0
24.524085998535156,54.432865142822266,0
30.89773941040039,-38.60219193,1
30.501171112060547,-38.84746933,1
30.683786392211914,-38.71848679,1
12.003531455993652,-64.30345154,5
4.802329063415527,-66.24954224,7
5.013986110687256,-66.31111145,7
2.0819242000579834,-66.93377686,7
2.035823345184326,-67.02198029,7
1.7542442083358765,-67.98339081,7
2.8327527046203613,-65.80664825,7
2.818093776702881,-65.82863617,7
19.497499465942383,-62.43467331,5
3.5208497047424316,8.500575065612793,9
-10.42636299,-1.315914631,9
41.6772575378418,17.34138298034668,4
-15.58991528,5.648956775665283,9
-50.72847748,-1.10008502,9
-51.01303101,-1.886924267,9
-51.01580048,-2.07746172,9
20.7409725189209,19.478734970092773,10
-40.00643921,-10.6943903,9
-41.0563736,-13.10871506,9
-41.19815445,-13.08968925,9
24.183698654174805,21.629989624023438,5
-40.61893463,-13.60670662,9
3.140148878097534,-42.99855804,6
4.111818313598633,-44.03768158,6
21.844043731689453,51.92670822143555,0
15.427974700927734,44.62227249145508,0
5.823158264160156,48.474388122558594,0
43.936588287353516,5.570658206939697,4
-1.200743914,10.57917594909668,9
19.955852508544922,52.37888717651367,0
18.07201385498047,20.456012725830078,10
12.705357551574707,40.77634811401367,0
16.34481430053711,10.487283706665039,10
5.651767730712891,-44.35825348,6
14.836626052856445,11.303854942321777,10
5.646413326263428,-44.36032867,10
14.830309867858887,11.36681079864502,10
15.155450820922852,11.381690979003906,10
16.339618682861328,10.259432792663574,10
5.88081169128418,-44.40043259,6
4.341180324554443,-43.87651443,6
2.170640468597412,-43.93959808,6
2.601952075958252,-43.20860672,6
3.715409994125366,-43.50012207,6
3.908006191253662,-43.20873642,6
5.239083290100098,-44.16943359,6
26.960681915283203,54.372005462646484,0
4.571785926818848,58.030303955078125,0
17.471050262451172,-60.10118484,5
17.646068572998047,-60.661026,5
17.751407623291016,-60.98468399,5
14.327887535095215,41.52728271484375,0
15.133152961730957,44.714717864990234,0
41.1030158996582,15.613974571228027,4
6.7451324462890625,49.19393539428711,0
13.895694732666016,34.7879753112793,0
18.335588455200195,-59.06913757,5
17.800687789916992,-58.9393692,5
-2.324457169,39.396018981933594,0
17.374547958374023,17.131053924560547,10
-40.69244385,-8.127164841,9
-3.247301579,-70.46071625,7
-4.758008003,-64.10192108,7
-1.263484836,-67.237854,7
-5.510551453,-63.63502121,7
-6.456246853,-62.63164902,7
25.72907829284668,51.1212272644043,0
-35.65114212,12.59470272064209,9
-35.38933182,12.315733909606934,9
21.302846908569336,22.93260383605957,10
20.526691436767578,40.01747131347656,0
17.03226661682129,-63.40011978,5
19.143831253051758,13.7342529296875,10
-35.38404465,12.370009422302246,9
0.5294252634048462,42.91979217529297,0
-7.207456589,14.757893562316895,9
44.96171951293945,7.978837013244629,4
45.38503646850586,8.679594039916992,4
45.74505615234375,9.19011116027832,4
45.803688049316406,9.189661979675293,4
45.79642105102539,9.664144515991211,4
46.23737335205078,10.274246215820312,4
46.47092056274414,10.816981315612793,4
46.57878112792969,10.498295783996582,4
-12.80148315,17.429834365844727,9
-23.28156853,23.208356857299805,9
-13.0227623,17.549678802490234,9
-13.11728287,17.561389923095703,9
-13.96863079,17.68427848815918,9
-9.724562645,11.470247268676758,9
-9.785535812,11.59915542602539,9
-9.845476151,11.645307540893555,9
-10.15398026,11.948867797851562,9
-10.28643322,12.0951509475708,9
-10.30980015,12.119048118591309,9
-10.483181,12.333539009094238,9
-10.51840878,12.412809371948242,9
-10.58055115,12.519466400146484,9
24.36868667602539,42.81184768676758,0
50.888858795166016,11.635858535766602,4
52.59441375732422,13.230827331542969,4
46.106605529785156,-8.208892822,1
46.08710479736328,-8.075926781,1
21.169233322143555,-26.17080688,1
-17.25016022,2.24699330329895,9
-17.12988091,2.3356130123138428,9
39.42186737060547,-25.11056328,1
-17.66684914,2.059209108352661,9
-17.55533218,3.2310397624969482,9
-0.98160547,-63.0417366,7
26.068096160888672,54.857852935791016,0
-2.287215948,-68.30558014,7
-49.64962006,-19.55519867,9
9.735098838806152,40.956214904785156,0
48.595943450927734,-25.16857147,1
-41.47343063,3.124920606613159,9
15.216317176818848,18.049163818359375,10
11.78453540802002,41.646766662597656,0
4.198062896728516,59.092369079589844,0
39.47351837158203,-19.18721962,1
39.00334548950195,-17.48952675,1
41.92943572998047,-16.60936928,1
-7.116360664,57.07405090332031,0
48.525794982910156,-29.13593102,1
42.02638244628906,-16.67762566,1
16.8531494140625,-58.2813797,5
16.72002410888672,-58.28297806,5
18.670305252075195,23.2062931060791,10
41.5947380065918,8.461865425109863,4
13.775580406188965,18.889211654663086,10
34.588050842285156,-7.230575562,1
46.803436279296875,12.176905632019043,4
21.445573806762695,49.564048767089844,0
-6.182107925,9.890276908874512,9
66.85372924804688,24.810930252075195,8
41.59206008911133,34.453453063964844,2
50.81332015991211,11.06650161743164,4
51.5199089050293,11.399614334106445,4
31.859445571899414,-8.957986832,1
51.950645446777344,11.06910514831543,4
0.15994638204574585,-17.11554718,9
-6.400285244,7.034713268280029,9
67.05113220214844,25.861963272094727,8
66.11466979980469,27.283395767211914,8
67.48397827148438,26.089710235595703,8
68.20655822753906,25.623149871826172,0
37.57698059082031,-30.61026573,1
-18.44223976,4.508388996124268,9
-5.128383636,51.504310607910156,0
-13.48233223,4.531469821929932,9
-4.982967377,65.09725189208984,1
-4.900896549,65.01973724365234,0
38.80759811401367,-21.4932785,1
38.473819732666016,-21.17922783,1
21.530879974365234,48.09483337402344,0
31.41373062133789,-8.750425339,1
23.992183685302734,-34.95347977,1
36.88431167602539,-35.30660248,1
5.505972385406494,-40.8281517,6
5.46536922454834,-40.58948517,6
52.522560119628906,-10.40837288,1
52.50883865356445,-10.47021103,1
52.48222351074219,-10.54459,1
37.91151809692383,-24.01577377,1
12.754000663757324,46.79915237426758,0
13.676339149475098,47.17881393432617,0
39.12021255493164,10.433272361755371,4
41.71580123901367,10.459938049316406,4
-6.717411995,-71.92508698,7
-1.946270227,9.837337493896484,9
26.12187385559082,46.14303207397461,0
-62.41886139,7.842679977416992,9
-63.55262756,-13.3816576,9
-55.33003616,1.9869120121002197,9
-7.619977951,30.12620735168457,9
-7.304273605,30.535295486450195,9
42.25409698486328,9.946111679077148,4
-0.001707645,5.741095066070557,9
-39.62352753,22.399200439453125,9
43.516502380371094,16.05257225036621,4
3.0687382221221924,16.807552337646484,9
20.604408264160156,22.285032272338867,10
32.69770431518555,-36.03757477,1
36.11142349243164,-15.78685951,1
42.41365432739258,-13.63168335,1
36.19176483154297,-15.76303291,1
32.749732971191406,-35.80717087,1
45.53559112548828,-14.92544365,1
45.71411895751953,-14.8664999,1
44.73433303833008,-14.91173267,1
44.823883056640625,-14.47255611,1
21.238433837890625,49.608951568603516,0
20.908262252807617,49.88247299194336,0
29.237123489379883,-13.63072491,1
8.498712539672852,57.383506774902344,0
-4.402314663,55.59862518310547,0
16.946569442749023,11.566764831542969,10
17.04322624206543,11.376206398010254,10
